-3.6858250967022768, 1.2882534520229687, 1.2901571976154083, 1.3299420156440225
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858248954096, 2.0190556861343323, 2.0253362032652023, 2.1988503079171515
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858250967022768, 1.2882534520229687, 1.2901571976154083, 1.3299420156440225
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858248954096, 2.0190556861343323, 2.0253362032652023, 2.1988503079171515
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858248954096, 2.0190556861343323, 2.0253362032652023, 2.1988503079171515
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858250967022768, 1.2882534520229687, 1.2901571976154083, 1.3299420156440225
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858248954096, 2.0190556861343323, 2.0253362032652023, 2.1988503079171515
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858250967022768, 1.2882534520229687, 1.2901571976154083, 1.3299420156440225
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858253207235685, 2.053399130560741, 2.090764011189117, 1.8461931116510653
-3.6858266999332385, 1.957959312741796, 1.808622705582835, 2.6438170194778117
